"time","Spot_Price","Solar_photovoltaic","Combined_cycle","Other_renewables","input_baleares","Cogeneration","Steam_turbine"
2014-12-04,58,11.257396,127.918305,10.354948,2106.536,74.512754,6.230588
2014-12-05,58.01,15.842727,90.330869,9.913213,2511.043,74.660802,6.292198
2014-12-06,50.1,16.864673,47.063415,10.140866,2573.856,61.723409,5.711972
2014-12-07,36,19.480947,57.734552,10.266017,2512.771,56.97406,5.495717
2014-12-08,49.69,18.504561,61.309176,10.267174,2632.997,61.202956,5.919897
2014-12-09,30,13.536728,79.740782,10.197314,3151.742,68.046629,6.747057
2014-12-10,46.01,18.53221,108.192268,10.172324,3328.388,73.205605,6.001505
2014-12-11,49.5,17.574087,110.453614,9.609731,3370.463,74.228679,6.638295
2014-12-12,56.69,16.903515,74.038684,9.569431,2715.077,73.831347,6.994988
2014-12-13,45.14,7.802997,57.383908,10.273295,2796.682,64.62795,5.819927
2014-12-14,48,4.091817,72.73341,10.286785,2811.759,63.357275,5.295822
2014-12-15,47.51,10.932302,104.409237,10.130055,3294.345,70.156037,5.919463
2014-12-16,48.42,10.156848,67.968946,9.842913,2776.983,70.063452,6.276708
2014-12-17,42.07,13.419402,70.195173,9.784637,2689.156,71.707677,6.657647
2014-12-18,45.02,14.203227,84.017353,9.901211,2739.226,73.753655,7.246781
2014-12-19,59.1,14.156702,82.883012,9.947298,2816.164,74.763662,6.798461
2014-12-20,54.87,13.52818,59.710187,9.806834,2763.245,68.361582,6.194612
2014-12-21,47.41,16.546679,63.240444,9.556402,2807.827,64.715881,6.205041
2014-12-22,49.58,15.309006,92.65529,8.498672,3190.277,70.122441,6.622007
2014-12-23,49.01,14.268012,91.865359,8.983214,3089.319,69.954875,6.918729
2014-12-24,50.2,14.22836,63.301145,9.514622,3112.171,52.162905,6.921598
2014-12-25,54.1,13.908815,56.774676,9.289958,2555.194,38.390754,5.578164
2014-12-26,30,17.37667,76.156566,9.5539,2642.068,53.055061,6.635795
2014-12-27,49,12.114175,49.314363,9.56202,2794.738,49.752374,6.211701
2014-12-28,8.25,11.041405,44.384857,8.792647,2979.288,42.9451,5.244693
2014-12-29,13.25,20.378527,50.687833,8.727586,3855.082,55.948337,5.615654
2014-12-30,25.13,20.306808,71.489052,8.735184,3613.464,61.483466,6.385593
2014-12-31,48.76,20.56642,56.129568,8.960481,3672.432,50.914707,6.820653
2015-01-01,50.1,19.649742,77.053919,8.484308,2984.774,44.583988,5.714393
2015-01-02,47.34,18.686983,95.763421,8.744023,3624.739,60.642875,6.861491
2015-01-03,52.1,20.239403,80.2515,9.021465,3213.518,64.876719,6.380726
2015-01-04,39.82,19.884029,71.946853,9.213517,3018.644,62.509909,6.252905
2015-01-05,56.06,17.977904,112.886007,9.10789,3585.686,67.436854,6.911216
2015-01-06,57.98,14.125882,79.974161,9.064174,2702.074,66.116211,5.303755
2015-01-07,52.85,13.932499,146.746534,9.045966,3890.159,72.662534,6.978274
2015-01-08,61.5,16.280739,137.593793,9.500867,3681.592,75.676664,6.552124
2015-01-09,56.73,19.249303,106.957692,9.818188,3912.192,76.04884,7.047343
2015-01-10,45.28,19.557534,85.244982,10.337503,3066.292,69.527653,6.460213
2015-01-11,44.39,17.898228,69.792283,9.962722,2963.606,65.096149,5.884248
2015-01-12,48.96,16.583594,84.141144,10.126588,3800.002,73.770446,7.29866
2015-01-13,46.17,16.903485,97.641985,10.138613,3809.894,75.020682,7.512571
2015-01-14,48.04,15.814403,100.400978,9.992453,3594.37,75.214995,7.063483
2015-01-15,39,13.196557,52.779303,9.428509,3608.841,72.926927,6.963439
2015-01-16,36,13.234585,62.346371,9.797919,3820.954,75.107902,7.045696
2015-01-17,36.54,19.736976,65.330106,9.98098,3165.783,70.044404,6.392615
2015-01-18,36.24,6.092003,69.465627,9.894849,3290.976,67.031127,6.623577
2015-01-19,38.24,12.424984,87.398826,9.88242,3728.418,74.534605,7.082351
2015-01-20,46.67,10.652312,129.573097,10.41307,3688.546,76.68075,6.872109
2015-01-21,60.01,12.986167,86.156018,10.517557,2776.81,75.791881,6.807472
2015-01-22,39.96,15.396263,78.945621,10.450903,2894.314,75.750759,6.960182
2015-01-23,44.45,21.660548,73.854233,10.518774,3643.099,76.875149,6.824134
2015-01-24,44.01,22.209148,50.428468,10.466244,3790.843,68.726258,5.552872
2015-01-25,39.79,22.564314,44.937745,9.557771,3481.013,64.434443,5.362098
2015-01-26,40.84,21.009435,79.954409,9.627409,4424.674,75.479154,6.696634
2015-01-27,52.1,20.227689,67.938094,9.716938,4211.913,75.828986,6.423661
2015-01-28,42.74,21.386315,75.509039,10.169186,4383.548,76.080995,6.274179
2015-01-29,45.28,14.332172,45.059198,10.305215,4113.762,73.105927,6.900344
2015-01-30,20,8.810298,40.814271,9.605381,4255.719,67.033116,5.490501
2015-01-31,5,15.736763,33.494078,8.912434,3770.841,49.545731,5.641225
2015-02-01,10,20.256167,53.323385,8.365934,3557.434,48.925799,5.73375
2015-02-02,42.47,9.58335,65.712873,9.017012,4350.024,69.314766,6.499677
2015-02-03,31.5,12.575121,61.61574,9.036659,3912.148,72.981789,7.128231
2015-02-04,32.4,16.968586,69.038445,8.88775,4226.041,73.04723,7.461699
2015-02-05,27.21,22.035777,73.635913,8.855446,4735.065,74.554779,7.58994
2015-02-06,41.27,19.474455,96.04987,8.893134,4940.698,75.672647,7.527988
2015-02-07,53.68,12.087536,96.709176,8.963138,4631.386,71.94371,7.456154
2015-02-08,50.42,22.361836,65.0903,8.757102,3604.046,67.468383,7.184216
2015-02-09,34.23,21.08929,83.984079,8.940749,4605.422,74.732808,7.713818
2015-02-10,50.3,15.408859,103.966544,9.12357,4152.903,76.622051,7.784596
2015-02-11,50.01,13.32271,122.967292,8.656333,4414.954,76.160221,7.791603
2015-02-12,64.1,12.332635,123.726417,8.565473,4230.446,77.008039,6.873224
2015-02-13,59,19.260695,68.934359,8.54368,3956.083,74.868288,6.266001
2015-02-14,41.3,10.732195,42.545585,8.198795,3530.822,61.31117,5.24208
2015-02-15,27.5,12.879744,48.431303,7.981225,3211.834,52.226479,4.688793
2015-02-16,43.2,14.526337,76.691867,8.726634,4012.287,70.035196,5.731916
2015-02-17,39.1,13.105931,46.480231,8.86147,3955.348,70.868392,4.524511
2015-02-18,28.2,18.379549,73.321317,9.363175,3889.469,72.977271,5.095238
2015-02-19,47.54,23.459477,98.511089,9.189883,4016.692,76.716538,5.93906
2015-02-20,48.15,19.116607,79.914327,8.973826,4054.235,76.417126,6.019576
2015-02-21,50.03,15.480997,49.028862,8.356698,3554.927,63.227016,5.953904
2015-02-22,12.4,24.891416,47.236234,7.356544,3003.178,52.71135,4.854414
2015-02-23,24.99,14.2124,44.229653,8.772844,4054.407,64.583866,6.18357
2015-02-24,12.4,23.592482,53.915332,8.463582,3815.726,64.742382,5.99765
2015-02-25,30.01,20.433902,49.394903,8.768455,3935.822,67.545194,6.56087
2015-02-26,35.1,19.425679,56.123798,9.156704,4022.87,69.240955,6.111236
2015-02-27,42.01,24.952974,48.779732,9.412356,3935.607,69.028525,5.140934
2015-02-28,34.8,22.280809,47.676748,9.141538,3574.757,60.120311,5.14459
2015-03-01,35.62,21.611498,48.620236,8.543205,3248.035,50.857827,4.488244
2015-03-02,20.17,21.854445,74.255113,9.040066,3908.088,64.153929,6.124101
2015-03-03,53.1,22.937035,89.269504,8.495339,3965.976,69.54079,6.665734
2015-03-04,43.99,24.278632,51.773968,8.870128,3579.984,64.25995,6.550078
2015-03-05,15.99,29.950963,56.855415,8.895707,3776.932,61.684675,6.519543
2015-03-06,39,30.585409,86.734282,9.396271,4012.979,71.655983,6.11973
2015-03-07,47.1,29.736042,66.542631,9.888213,3386.015,65.90444,5.922269
2015-03-08,49.29,26.19204,58.441316,9.528847,3151.095,60.233447,5.496183
2015-03-09,37.5,27.409824,71.303473,9.765767,3450.902,68.484644,6.50959
2015-03-10,47.96,29.287182,68.143041,10.044955,3517.776,70.184744,6.177744
2015-03-11,47.96,29.470419,66.12928,10.136758,3481.877,70.873037,6.613355
2015-03-12,47.96,28.59485,67.549314,9.919713,3565.253,71.826616,6.023868
2015-03-13,38.55,25.733594,47.979831,10.051793,3511.08,70.508687,5.703777
2015-03-14,44.2,25.298026,47.645848,9.244335,3340.008,64.863709,5.409479
2015-03-15,43.1,23.829455,59.4891,8.949311,2853.922,63.625524,4.776341
2015-03-16,48.9,28.444758,91.858685,8.390098,3946.837,72.786391,5.500753
2015-03-17,48.31,17.533033,63.372622,8.064752,2268.951,71.787082,5.537727
2015-03-18,44.66,8.568135,64.843098,8.09984,2331.72,70.980261,6.026559
2015-03-19,36.28,10.953363,55.150011,8.074454,2331.072,67.727629,6.296587
2015-03-20,35.35,9.215977,50.209794,8.414793,2611.225,68.573768,6.774116
2015-03-21,45.6,11.022587,58.444802,8.469956,3314.692,66.221868,6.257788
2015-03-22,42,12.733925,54.667674,8.353692,2994.754,62.492806,5.84661
2015-03-23,50.77,11.392052,81.505311,8.150535,2723.242,71.497112,6.452159
2015-03-24,33,11.80474,63.429426,8.484566,3055.535,70.369719,5.621594
2015-03-25,39.5,24.594115,49.93489,8.805671,3473.626,72.502706,5.519179
2015-03-26,41.45,21.741925,54.779206,8.568124,3733.863,73.784846,6.049755
2015-03-27,39.5,29.001726,54.845592,8.553904,2694.081,72.404947,5.811269
2015-03-28,49.59,31.341842,49.172219,8.85552,3087.85,65.483073,5.500968
2015-03-29,34.5,27.839864,47.672146,7.810864,2689.027,51.755711,4.375665
2015-03-30,31.1,28.635062,54.363414,8.253617,3174.335,65.236405,5.582514
2015-03-31,39.5,31.669309,44.219454,8.176891,3555.663,68.447612,5.775916
2015-04-01,24.65,31.724606,46.497614,7.498708,3354.221,64.007654,5.940603
2015-04-02,31.55,31.405497,51.389495,6.888289,2809.987,61.140979,5.436945
2015-04-03,37.1,27.754562,65.873404,6.828334,2724.278,57.632364,4.938382
2015-04-04,39.69,27.934238,53.734257,5.965286,2977.95,53.648541,6.033804
2015-04-05,30,29.730571,53.133187,5.364421,2599.991,52.311583,5.477133
2015-04-06,43.25,20.945943,53.577717,5.363027,2604.226,63.084539,6.58218
2015-04-07,41.1,25.12819,55.565352,5.629923,3277.972,70.514835,6.638794
2015-04-08,41.55,22.514317,47.526501,5.727495,3368.693,70.230683,6.650017
2015-04-09,50,14.861469,56.847045,6.04631,3314.953,73.116409,6.691956
2015-04-10,54.1,23.316658,66.771302,6.72453,3330.677,74.557259,6.148366
2015-04-11,51.87,19.226155,71.419023,6.658677,3028.751,68.580531,4.815167
2015-04-12,50.74,26.551074,59.881636,6.78415,2539.037,59.729258,4.553103
2015-04-13,40.54,28.600217,61.20767,7.180095,3339.662,68.732066,5.510037
2015-04-14,40.1,23.638002,56.085322,7.194539,3126.601,66.460618,5.461341
2015-04-15,42.53,14.333073,79.994136,7.105714,3327.609,67.666126,5.107052
2015-04-16,55.54,19.236384,78.552424,7.336196,3302.554,70.43607,4.756239
2015-04-17,54.98,26.563738,88.073521,6.996558,3223.411,71.352112,4.864502
2015-04-18,56.26,27.176274,65.800842,6.719799,2905.243,66.539565,4.326069
2015-04-19,49.9,29.480947,65.128357,6.669621,2573.813,62.786905,3.506526
2015-04-20,57.01,32.413049,71.800291,7.129629,3275.38,71.167461,4.360891
2015-04-21,42.9,27.836942,55.389313,7.014322,2403.692,71.16406,4.339418
2015-04-22,41.7,24.552385,76.290706,6.676585,1798.07,71.516421,4.995063
2015-04-23,59.85,30.554437,84.607294,6.880658,2706.999,72.654128,4.764584
2015-04-24,58.75,22.120136,93.714062,7.143124,3105.777,73.550026,4.614676
2015-04-25,56,17.310607,82.213498,6.961033,2878.762,64.386231,5.766651
2015-04-26,37.52,16.342927,83.896524,6.923967,2551.003,56.963597,4.890169
2015-04-27,37.52,22.075584,61.972998,7.025548,2813.573,68.623037,6.290737
2015-04-28,51.88,30.444492,85.769216,6.991394,2739.009,73.087146,5.239955
2015-04-29,60.01,30.956291,87.546613,7.116623,2764.11,73.801669,5.499097
2015-04-30,57.88,31.181351,62.950155,7.133234,2840.183,74.160832,5.370317
2015-05-01,43.49,24.179417,70.476697,6.910257,2111.573,58.979717,4.66193
2015-05-02,50.9,28.273968,77.465556,6.888862,2396.736,59.09216,5.065668
2015-05-03,33.1,19.703994,89.470095,6.603186,2133.951,57.783476,4.329292
2015-05-04,52.2,17.550903,79.374005,7.011253,2011.176,66.033838,5.431281
2015-05-05,24,24.789789,69.903997,7.008969,2026.9,66.816659,5.31051
2015-05-06,57,33.837646,97.840993,7.732616,2047.68,70.628367,5.150593
2015-05-07,56,33.002153,64.92144,7.932781,2101.378,69.501912,5.05211
2015-05-08,34,29.747711,57.158076,8.308914,2177.41,66.436854,4.435561
2015-05-09,56.57,32.779608,74.913619,8.446102,2035.238,65.851125,3.744389
2015-05-10,48.88,32.472783,61.861563,7.981357,1868.53,61.576089,2.81855
2015-05-11,53.85,32.438573,72.424593,7.499658,2105.87,69.900053,4.353671
2015-05-12,51.37,31.588204,74.827694,8.204664,2147.774,70.777064,4.529791
2015-05-13,49.06,27.31579,64.961155,8.624308,533.564,69.597733,5.65965
2015-05-14,55.19,28.730814,51.907692,8.638686,2111.487,66.866037,5.453703
2015-05-15,31.4,32.806745,43.387308,9.967858,396.863,69.373488,5.228097
2015-05-16,43,33.924827,43.487787,9.530591,1991.736,61.329521,4.31391
2015-05-17,29.6,34.067585,56.050986,9.139497,1892.333,58.214324,4.211724
2015-05-18,51,31.725592,80.263155,8.846206,1619.611,70.111538,5.800669
2015-05-19,41.97,25.283544,48.298758,8.886444,1474.459,69.703986,5.271377
2015-05-20,41.98,30.105087,49.406925,8.969955,1471.522,71.552255,5.172652
2015-05-21,43.25,32.799785,44.874441,9.556307,1468.886,72.100309,5.254535
2015-05-22,45.1,32.69176,47.81833,10.347719,1575.806,72.280827,5.280913
2015-05-23,38.4,32.597263,42.484753,9.678213,2089.415,61.806792,4.827323
2015-05-24,30.6,25.141131,52.82436,9.482565,1984.208,59.282302,4.356987
2015-05-25,42.1,28.249936,71.428943,10.432113,3007.641,70.559746,5.319888
2015-05-26,49.98,33.101677,55.267862,10.641742,3593.074,72.022228,4.892082
2015-05-27,47.08,33.333537,53.426417,10.398036,3556.527,72.566948,5.418024
2015-05-28,50.8,32.795034,64.654281,10.395434,3678.739,72.893298,5.395662
2015-05-29,51,26.97382,66.19838,10.652499,3720.644,73.12762,5.077612
2015-05-30,54.05,31.146681,59.087613,10.384765,3415.521,66.559761,4.524082
2015-05-31,52.42,30.937074,55.039996,9.787642,3035.707,63.1379,4.136949
2015-06-01,53.01,30.368323,65.355366,9.807599,3614.89,69.179483,4.855248
2015-06-02,52.95,31.730605,63.775041,9.898632,2833.315,71.266147,5.312533
2015-06-03,53.5,30.98435,70.642856,10.022184,2717.583,71.227257,5.759691
2015-06-04,56.7,32.683573,71.874084,9.743313,3213.475,70.469995,6.119906
2015-06-05,54.07,32.171329,74.794431,10.124315,3616.79,70.550938,6.194986
2015-06-06,50.89,30.941887,59.8378,9.934929,4215.111,63.453087,5.968987
2015-06-07,48.53,31.107136,59.606069,9.472596,3329.467,61.499,5.137287
2015-06-08,53.75,29.462596,78.26467,9.51849,3715.286,67.505853,5.825588
2015-06-09,54.58,26.20176,75.553537,9.384512,4075.963,69.480403,5.845611
2015-06-10,57.8,22.097174,78.386538,9.83409,4617.649,70.55792,6.363088
2015-06-11,62.22,16.561988,90.691601,9.183807,4538.808,70.399449,6.323921
2015-06-12,62.69,25.285217,74.792691,9.105391,4622.961,72.483952,6.404875
2015-06-13,60.21,23.630738,58.202111,9.522003,4110.048,67.903897,6.582812
2015-06-14,55.67,23.06677,57.494096,9.588092,3774.471,63.316311,5.678927
2015-06-15,54.49,21.939051,67.382034,9.331273,4648.708,71.504155,6.880414
2015-06-16,52.37,29.719373,52.673667,9.508184,4386.182,72.843342,5.963733
2015-06-17,47.05,33.32666,52.977421,9.581765,4557.125,72.760136,6.119105
2015-06-18,38.45,33.943451,57.572363,9.376825,2926.8,71.09693,7.213193
2015-06-19,41.4,33.688488,60.086917,9.602606,3677.011,71.328288,6.130412
2015-06-20,46.03,33.900801,57.131258,9.287357,4098.644,65.284337,6.066431
2015-06-21,44.2,31.93872,61.89284,9.100286,3826.915,63.921695,5.626126
2015-06-22,58,28.887169,77.23179,9.072833,4760.769,69.770493,7.649934
2015-06-23,62.21,29.467831,78.835492,8.915249,4720.594,70.599569,7.10241
2015-06-24,55.5,32.156986,78.673478,9.292347,4353.782,71.442989,6.827373
2015-06-25,59.7,32.64867,100.823715,9.79235,4168.757,70.981144,7.421501
2015-06-26,63.6,32.699734,99.046008,9.957132,4829.63,70.586246,7.047923
2015-06-27,52.65,32.590928,73.184377,9.831455,4839.394,64.36559,5.65072
2015-06-28,53.75,32.313174,66.163443,10.0875,4143.874,62.14416,4.953665
2015-06-29,48.79,31.716614,99.438217,10.045005,5106.455,67.739275,6.141603
2015-06-30,59.75,31.975126,89.386241,10.218529,5250.831,68.012698,5.965952
2015-07-01,59.52,30.427036,90.344298,10.13614,5205.211,68.65,5.853586
2015-07-02,60.12,28.301575,127.091019,10.279948,4839.783,68.995821,6.452638
2015-07-03,60.61,31.291309,85.927276,10.043528,5283.662,69.404889,6.60348
2015-07-04,59.69,30.697284,83.181441,10.003259,4840.128,64.648973,5.45051
2015-07-05,61.11,30.311339,66.724359,9.889501,4893.134,61.493292,4.882241
2015-07-06,49.99,30.890865,128.905606,9.683333,5732.986,66.706829,5.984519
2015-07-07,62.7,30.723919,159.063617,9.984361,6208.272,67.490917,7.299649
2015-07-08,60.53,31.334014,130.315062,9.405831,6231.945,69.508668,7.776471
2015-07-09,49.99,32.183347,138.780861,9.560091,5955.682,71.619999,7.587062
2015-07-10,64.69,32.423866,138.03458,9.407342,4883.198,72.853094,7.378843
2015-07-11,60.25,32.143934,80.461954,9.520929,5844.659,67.428436,6.307993
2015-07-12,61.78,32.421687,73.486885,10.195185,5592.109,64.797139,5.334759
2015-07-13,61.26,32.315839,157.699077,10.130345,5964.754,71.492955,6.904807
2015-07-14,61.1,31.844675,153.025579,9.813533,5951.362,72.156104,6.916909
2015-07-15,60.43,30.570614,160.592099,9.993603,6053.4,72.204802,6.60749
2015-07-16,63.77,28.198925,165.502453,10.230128,6162.221,73.24422,6.370513
2015-07-17,63,23.482341,171.622931,10.162492,5579.841,73.414837,6.703065
2015-07-18,69.48,28.199487,98.523016,10.288841,5971.882,67.067253,5.748988
2015-07-19,69.01,29.424759,74.537679,10.342654,5755.017,64.844997,5.38035
2015-07-20,63.29,30.473804,169.922114,10.141932,6204.86,70.351434,7.21354
2015-07-21,65.74,29.458131,186.309365,9.959618,6098.069,71.997456,7.245039
2015-07-22,65.74,30.035879,176.858385,10.242597,5628.052,72.88,7.366653
2015-07-23,61.23,30.722631,166.777262,10.352518,6339.989,72.315559,7.013104
2015-07-24,64.1,30.956443,100.187401,10.336544,6517.109,72.258946,7.121185
2015-07-25,47.85,31.17808,60.357138,10.058409,6184.166,67.238557,6.467432
2015-07-26,62.1,31.249272,57.076244,10.061402,5734.022,65.069205,5.81038
2015-07-27,47.55,31.19369,105.491773,9.776534,6236.309,71.065362,6.881187
2015-07-28,61.98,31.006685,118.539793,9.904276,6313.766,71.671576,7.297422
2015-07-29,61.98,29.866563,126.58241,9.706134,6311.823,71.467478,6.518324
2015-07-30,49.1,26.750623,92.843575,9.95591,6349.407,72.516688,6.403154
2015-07-31,55.01,23.079088,78.047062,10.324974,6193.281,73.773882,7.153316
2015-08-01,49,29.614937,64.050416,10.320728,5580.23,67.050088,6.851944
2015-08-02,52.54,30.297267,53.652322,10.036925,5643.821,63.529663,5.906039
2015-08-03,61.98,25.437614,101.700988,9.735264,5803.705,66.343473,6.519932
2015-08-04,62.47,30.171738,116.720523,9.72407,6067.007,65.945532,6.628003
2015-08-05,63.48,29.897985,95.762561,9.770015,6239.29,65.193505,7.525618
2015-08-06,62.47,26.949088,136.284334,10.024566,6246.245,66.518363,6.406513
2015-08-07,63.6,23.523272,121.88064,10.140132,6263.87,67.443626,6.931634
2015-08-08,52,17.167825,70.577096,10.772549,5998.536,63.889071,6.286279
2015-08-09,46.94,24.139784,67.988993,10.54746,5789.275,62.007418,5.439319
2015-08-10,51.25,27.668267,114.604993,10.529333,6218.294,66.761475,6.488013
2015-08-11,63.29,26.69225,113.23989,10.103723,6186.5,67.940216,6.241698
2015-08-12,62.01,24.658495,111.403784,10.389867,6009.465,67.607694,6.099613
2015-08-13,57.6,29.378887,66.519688,10.70551,6179.675,66.521541,6.766306
2015-08-14,46.17,27.657391,70.421729,10.748258,6175.699,67.239575,7.020286
2015-08-15,51.15,25.772031,59.653678,10.804666,5131.122,63.676767,5.752727
2015-08-16,55,26.120507,65.370275,10.718904,4193.77,61.654383,5.484459
2015-08-17,55.45,27.466622,86.518412,10.307516,5083.085,65.199553,6.983248
2015-08-18,49.56,27.559399,76.438425,10.207171,4811.011,66.763364,7.030325
2015-08-19,48.1,28.075237,73.562225,10.446446,4603.824,68.285822,7.363356
2015-08-20,48.48,29.049362,79.127772,10.604618,4563.907,68.529235,7.107023
2015-08-21,60,25.911356,90.636184,10.373724,5055.955,68.293384,6.884683
2015-08-22,63.5,25.558804,60.895104,10.46033,4799.953,64.126855,5.93431
2015-08-23,42,27.304198,43.366137,10.085537,4794.379,54.931737,5.483081
2015-08-24,35,27.541461,69.822521,10.215643,5447.822,64.631583,6.799786
2015-08-25,63.1,30.854568,93.789545,10.470628,5357.276,70.236814,7.020688
2015-08-26,51.12,29.063224,69.090447,10.576595,5434.905,68.206251,7.052091
2015-08-27,56.1,28.766198,74.131851,10.24601,5241.628,66.902139,7.222681
2015-08-28,59.05,29.303464,93.735452,10.25916,5124.083,69.385362,7.560264
2015-08-29,56.1,26.970812,70.098035,9.466551,5317.919,64.69781,7.235614
2015-08-30,50,24.107977,56.220798,9.356351,5223.053,61.883288,6.20155
2015-08-31,59.99,19.220987,135.938508,9.354832,5798.822,67.979152,8.041068
2015-09-01,60.47,24.836081,100.632945,9.259018,5986.527,68.683181,8.094331
2015-09-02,51.5,24.908326,87.541904,9.691131,5767.891,71.98255,7.566124
2015-09-03,49.94,24.52911,75.214381,9.152575,5668.877,73.977358,7.552295
2015-09-04,49.95,21.896427,74.088999,9.515059,4292.453,74.917497,7.504032
2015-09-05,51.05,20.031924,57.121871,9.636297,4544.207,70.111641,6.605272
2015-09-06,55.51,21.335818,62.593347,9.519113,2669.133,65.929251,6.247659
